date,location,latitude,longitude,T2M,T2M_MAX,T2M_MIN,RH2M,WS2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN,rolling_3d_temp,rolling_3d_rh,rolling_7d_temp,rolling_7d_rh,rolling_14d_temp,rolling_14d_rh,rolling_30d_temp,rolling_30d_rh,rain_sum_30d,rain_sum_7d,lag_1d_temp,lag_1d_rh,lag_3d_temp,lag_3d_rh,lag_7d_temp,lag_7d_rh,consecutive_dry_days,consecutive_wet_days,temp_trend_7d_slope,rh_trend_7d_slope,vpd,heat_index,day_sin,day_cos,risk_score,risk_level
2025-06-09,kovilpatti,9.775830956953543,77.11732407412136,33.84388517410511,38.05012725062612,30.877547386197698,59.510629813517966,1.6015425565426662,0.0,17.50937959876952,32.33434865136604,55.76008113352827,32.5694095895037,57.11391391453325,33.01348882822388,52.53264741917023,32.85431333779971,52.45398354910242,9.144561864984409,3.2930983929303403,29.738225660930887,43.1243146068578,30.75025672263356,56.95911651713213,35.09907190056108,53.017013686123605,5,0,-0.14325030864194382,-0.6180329140211025,2.135084493295085,36.81941666478101,0.37945284372454435,-0.925211078289358,0.0,Low
2025-06-10,kovilpatti,9.775830956953543,77.11732407412136,34.24937644697865,38.82830817867484,30.190116764985724,60.68700355269732,2.1405983140055342,2.782799679349936,14.72590077739974,32.61049576067156,54.44064932435767,32.954712836171026,57.86700427181709,33.0238298196228,53.86133278030666,33.0112326823162,52.65961122712511,11.927361544334346,6.0758980722802765,33.84388517410511,59.510629813517966,33.420935119062094,64.6452989802091,31.55225372030738,55.415371051710444,0,1,-0.10856184094053287,-0.477850861763928,2.12037182393664,37.283726624613514,0.36348161248290634,-0.9316013725767187,0.0,Low
2025-06-23,kovilpatti,9.775830956953543,77.11732407412136,34.840969339156395,38.997336443616476,31.50501048448514,68.8489916426025,2.760397650526531,0.2530606654771605,25.562919394376117,32.99894266467252,60.95563217350266,33.92317755691234,58.58945051438179,33.68546631677567,55.50989088064273,33.44900532181926,54.133410514237355,10.198782131573434,1.3061067743258983,32.269934674687676,57.40078191927322,35.01214162654992,57.9278396911951,35.208742709080624,52.01852907936203,4,0,-0.26348894125630035,1.9838237925574738,1.7361850386944564,38.28341892128652,0.14782713347053048,-0.9890132145779883,20.0,Low
2025-06-27,kovilpatti,9.775830956953543,77.11732407412136,35.94754194167863,39.183234376764965,31.84556845501507,58.17438969248647,2.1547951002726338,0.0,18.709188852589232,33.81066098822091,62.860930412617286,33.70661086976014,60.60034653222902,33.80165262541816,58.388449065401154,33.45509868597965,55.413776061946116,15.175627551343087,5.229906085246821,31.656366483615567,60.902769999557144,35.517465129640755,52.752737967243135,35.01214162654992,57.9278396911951,2,0,0.35517223937797804,0.4404434380477182,2.4777155068190306,38.85626142630295,0.07947729992362097,-0.9968366760893436,20.0,Low
2025-06-29,kovilpatti,9.775830956953543,77.11732407412136,32.441561860345765,35.65365171133114,27.854646150615753,51.495368044568465,1.6895758674781005,0.0,11.920527850497963,33.516330063066704,63.12509721713926,33.770266525854474,63.055060400947,33.872991567806565,59.62007956029007,33.37218490598197,56.27313283862156,16.98242753410103,8.562085317403659,32.15988638717568,79.70553391436293,31.656366483615567,60.902769999557144,32.269934674687676,57.40078191927322,1,0,-0.42121116139471043,-0.3388043126137252,2.3644606230690512,35.016330262574186,0.04514101777397193,-0.9989806246941579,0.0,Low
2025-07-03,kovilpatti,9.775830956953543,77.11732407412136,33.50368130597753,36.53987129216832,30.131045083857295,74.4368603921464,2.429814343296634,0.24523910668171228,20.903694446593608,34.31030154032272,64.43398604528116,33.846304686230084,62.861699842563745,33.70964346977163,61.71341247301843,33.53187269324378,58.157117902985846,19.70509427747385,6.054845975529665,34.18024781530767,68.29533615364659,33.44423799344241,57.35464911068488,31.656366483615567,60.902769999557144,1,0,-0.017337336125074123,0.8943360758224701,1.3226408580064763,37.22552432558485,-0.023651127245231586,-0.9997202729664083,20.0,Low
2025-07-06,kovilpatti,9.775830956953543,77.11732407412136,33.656246387461415,36.26846556266683,30.721999125817938,60.09245389428505,2.0396440138582204,0.9166499295934706,15.114237000679179,33.37324757226572,68.61266711530946,33.784983618743944,65.21351551320812,33.77762507229921,64.13428795707755,33.55484520206633,59.11499184953554,23.046904306121935,8.451172431403421,32.906525753548564,71.21390139725689,33.50368130597753,74.4368603921464,32.441561860345765,51.495368044568465,1,0,-0.16671969820471905,1.9906429952126152,2.0824922691440992,36.660869082175665,-0.07518957641475855,-0.9971692572470178,20.0,Low
2025-07-09,kovilpatti,9.775830956953543,77.11732407412136,33.10584233457491,36.28965718955863,29.407227864053475,78.71933238730134,2.44930743904594,2.076642914916319,12.671484181476396,31.47743940996285,62.17735447123687,32.57939175038045,66.68670359311221,33.080897159565126,63.80748097551019,33.469154277926016,59.7567191833064,24.21714448749043,8.050387709628632,32.32542156168449,48.80915055587052,33.656246387461415,60.09245389428505,34.18024781530767,68.29533615364659,0,1,-0.2700745129404511,-1.8145677120816166,1.0768205472447754,37.04180895393998,-0.12652781683868314,-0.9919630595773397,0.0,Low
2025-07-10,kovilpatti,9.775830956953543,77.11732407412136,30.98946120435367,33.528994544860296,28.27568871761872,66.4387639117474,2.7162375667448346,7.216029077721197,19.59293113876909,32.14024170020438,64.65574895163974,32.220217450148475,65.54411838162665,33.033261068189276,64.2029091120952,33.36049043650518,59.94844452860807,28.650373885861693,15.021177680668117,33.10584233457491,78.71933238730134,29.001054333629106,59.0035804705388,33.50368130597753,74.4368603921464,0,2,-0.30838284921516634,-0.7339674209372485,1.5068650900320746,34.31139939994104,-0.1435724234118113,-0.9896398128792412,0.0,Low
2025-07-15,kovilpatti,9.775830956953543,77.11732407412136,31.857134822986072,36.06508828925731,27.2578894344116,62.587635798456226,3.044043639154041,0.1635640082862399,13.145151204106998,34.02149935711545,61.74147789619662,33.11076280427084,66.1730937602849,32.92182052594942,65.68532751715178,33.46061942685697,62.07333699283072,30.542169203246004,12.475865345590215,34.95013682924447,66.9643847098614,32.34934335058179,73.82256263416048,32.32542156168449,48.80915055587052,1,0,0.22022358803898892,-1.8099285246510743,1.7645630011463171,34.986516612908886,-0.2280577712215198,-0.9736476020539838,0.0,Low
2025-07-18,kovilpatti,9.775830956953543,77.11732407412136,31.766016024907028,36.14731644599629,28.122112634525244,53.13455323983629,2.4923169665889544,0.0,17.316359786101028,32.14361678840307,62.14854854438147,32.97781311244818,63.64180599369927,32.57824557367348,63.48402773379214,33.20344457851981,63.128094849926995,32.99373886623609,5.6347630159427835,32.3713599430402,63.975440777306915,31.857134822986072,62.587635798456226,33.26619466903922,59.00656370019512,2,0,-0.3635134771842112,-1.5388109315272656,2.199051747796944,34.42274368689884,-0.2779791393987801,-0.9605871111248129,0.0,Low
2025-07-20,kovilpatti,9.775830956953543,77.11732407412136,31.224597180693422,35.034471712529474,26.77216786277866,73.64893676627682,2.6285121800132876,1.4746141167021722,17.151062793537815,31.895521654597804,64.12936699582444,32.45123870804658,65.03588769844275,32.38951534495036,64.05168433779895,33.01652748321184,63.62071723353922,37.19671494025621,9.1843339942327,32.695951758192926,65.60461098136031,32.3713599430402,63.975440777306915,35.257226419115774,55.672413180272315,0,2,-0.35808726598551294,0.3530895771031929,1.1990674832642938,34.907044019007266,-0.3108569682435036,-0.9504567035349151,20.0,Low
2025-07-24,kovilpatti,9.775830956953543,77.11732407412136,30.97719093068247,34.01692489430981,27.061615792107478,66.07850521776118,4.459333607522184,0.010076347349927892,22.55479578677859,32.45368970875759,65.24009564511319,31.95300665451121,64.77008965502647,32.57256550091771,64.62537714295993,32.79886709968273,64.46681363720458,45.64808852191252,13.960456430002331,33.17443881679139,57.66709524182466,30.623412491512383,65.28223966237223,32.3713599430402,63.975440777306915,2,0,0.02054789402245417,0.7600919344350138,1.5219766421242076,34.28111619157053,-0.3754703786876202,-0.9268343944460494,20.0,Low
2025-07-25,kovilpatti,9.775830956953543,77.11732407412136,33.47897983237515,37.986752051458595,28.78420258135068,61.54938704493907,0.8768323523069486,1.1166153859634713,16.458396094012166,32.54353652661635,61.76499583484161,32.1977157698638,65.97220877004115,32.58776444115599,64.8070073818702,32.78723060944962,64.2016054871756,42.34981039471783,15.077071815965802,30.97719093068247,66.07850521776118,33.20943937879887,71.97468647575381,31.766016024907028,53.13455323983629,0,1,0.15733207313584793,-1.2472028331015161,1.9866961805521712,36.5564491846221,-0.3913578365610259,-0.9202385798054075,0.0,Low
2025-07-27,kovilpatti,9.775830956953543,77.11732407412136,32.41660157856872,35.38036709881045,28.194148604772373,67.30971355894498,3.114643419464011,4.833701641871443,19.141127804669978,32.34507324210684,67.2122799341523,32.145671620586505,66.09133805716698,32.29845516431654,65.56361287780486,32.652308325071324,64.90194858935807,47.06157278919673,15.094763934187347,31.139638315376597,72.77773919857293,30.97719093068247,66.07850521776118,31.224597180693422,73.64893676627682,0,1,0.0551609339252936,0.41324353351681803,1.591318024758971,35.782087256515965,-0.4227806579826773,-0.9062320427107697,20.0,Low
2025-07-29,kovilpatti,9.775830956953543,77.11732407412136,31.88256398337744,34.09798661971385,29.71834507564763,76.26933930341592,2.88107369773851,0.6739128522900871,13.304728011606304,32.505063181600285,72.1375676621647,32.32649106286092,67.78363281279886,32.17640632960237,66.96011065774998,32.66887964902835,65.498684838312,44.7870419268219,7.458054404185798,33.21602398285466,72.83365012413324,31.139638315376597,72.77773919857293,33.20943937879887,71.97468647575381,2,0,-0.01644059463228119,2.681333875411567,1.1208732878383292,35.696030948548234,-0.45370308603134424,-0.8911529104063088,20.0,Low
2025-07-31,kovilpatti,9.775830956953543,77.11732407412136,31.049812486339256,34.798420569915386,27.208693040790525,70.25943918389159,3.280871157069602,0.6113217714913168,15.645229901232032,31.831260567321113,73.29440611748517,32.24928934444835,70.62195832557798,32.10114799947978,67.69602399030222,32.4995464565437,66.68833378325547,46.85316515315813,9.514101283172097,32.561405232246614,73.35443986514808,33.21602398285466,72.83365012413324,30.97719093068247,66.07850521776118,1,0,-0.17778592141281838,1.2943994105171004,1.3399158772482629,34.562784445533836,-0.48408852163897587,-0.8750190302029955,60.0,High
2025-08-02,kovilpatti,9.775830956953543,77.11732407412136,31.4026153891144,34.413396014006516,27.876881623508254,68.55539974257593,2.3698396941283812,1.8280831517594969,15.088200530102748,31.30873877409204,66.3852410739078,32.000401585617645,69.84612372476654,31.987893431825267,68.42153254863332,32.33929561369875,66.22713669965678,46.42968366875864,10.256658496963018,31.47378844682242,60.34088429525599,32.561405232246614,73.35443986514808,31.139638315376597,72.77773919857293,0,1,-0.2628278977666281,-0.9735133295137866,1.4453823827438055,34.83038537624319,-0.5139010013093103,-0.8578494977869301,0.0,Low
2025-08-03,kovilpatti,9.775830956953543,77.11732407412136,30.5333549647821,34.792954070524786,28.285980730830236,64.56301298072393,2.392464606181274,0.18627004441259343,16.580314585203066,31.13658626690632,64.4864323395186,31.731366355076695,69.45373792787781,31.938518987831603,67.77253799252239,32.23850842666525,65.89484893053469,45.57147504926919,5.6092268995041685,31.4026153891144,68.55539974257593,31.049812486339256,70.25943918389159,32.41660157856872,67.30971355894498,1,0,-0.3605543224345698,-1.9019052186357166,1.550229436262434,33.761505613818294,-0.5285813283559292,-0.8488826652214553,0.0,Low
2025-08-04,kovilpatti,9.775830956953543,77.11732407412136,31.32879814176844,34.211842641314576,27.120956536598776,66.32413942343322,1.9568618819077022,0.11985621615887372,26.509189654998274,31.08825616522166,66.48085071557767,31.461762663492955,68.5238078277778,31.988903677135614,67.84695940402675,32.18591750627258,65.73185686474056,41.92395417089299,5.345347598171127,30.5333549647821,64.56301298072393,31.47378844682242,60.34088429525599,33.21602398285466,72.83365012413324,2,0,-0.19159268417788772,-1.7543747446468565,1.5414705404266114,34.645005112940105,-0.5431052396834317,-0.8396646346181327,0.0,Low
2025-08-17,kovilpatti,9.775830956953543,77.11732407412136,30.205674387618206,33.48728346946371,26.144306826538788,66.38478946007821,1.8298842064949616,0.7017446207408828,13.956012159695971,29.864307107387646,74.1739779963541,30.434099482720505,77.67476260225331,30.593021612786604,70.61314430465356,31.312070578251376,69.22176999693669,48.98732702072061,16.65788828274086,30.07436374934945,81.28894742240395,29.141079153077765,84.63582310497392,31.124036302232266,59.75683888829082,2,0,-0.369999614208319,-1.000679269053223,1.4432280754353934,33.524913860622114,-0.7157953492826642,-0.6983101158835584,40.0,Medium
2025-08-18,kovilpatti,9.775830956953543,77.11732407412136,29.506141594941013,33.28072798700713,26.010382732767376,67.24729998898269,1.189571717138347,2.524955580825116,18.04277324718592,29.9287265773029,71.64034562382159,30.096473605990518,77.15199713159542,30.46283185944179,70.67908434504996,31.205743572809645,69.27652629719076,47.73087453537905,13.680521254042908,30.205674387618206,66.38478946007821,29.312883185195233,74.84819710658017,31.869522732050942,70.90665828358787,0,1,-0.2643632094232025,-3.084779451712995,1.3508338550849084,32.86850659439015,-0.7277014757264236,-0.6858939875998223,40.0,Medium
2025-08-23,kovilpatti,9.775830956953543,77.11732407412136,29.451522300708774,33.29674232076431,25.022261148401782,71.46381534504391,3.118016493305794,0.21125748162637986,19.997658431756278,30.473079401092026,75.23589000437427,29.943511299773085,70.341080389246,30.25440267086208,73.53449645490771,30.895199716722107,70.07999329424652,46.25813361192134,11.933007641943941,31.256340245184738,68.85610217841065,29.82977235768524,82.33557834257537,30.07436374934945,81.28894742240395,1,0,0.11805586222323522,1.8975074858378016,1.1732345380384634,33.02471306796097,-0.7839338166829201,-0.620844401650647,60.0,High
2025-08-26,kovilpatti,9.775830956953543,77.11732407412136,30.00811001787301,34.815826773832455,27.833920001199736,83.12128286082906,1.6495342987357455,3.5547960700186882,16.082162356198165,29.447592332390638,75.92469354301082,29.941683936876164,76.5453327121044,29.751140977020064,74.31235368926153,30.60545162575049,70.95123465513237,48.23033103978734,17.068834555297805,28.743322952678657,76.9768707605947,29.451522300708774,71.46381534504391,28.643752554891105,50.71222491996291,0,3,-0.1809317374074622,-0.5587437526495793,0.7165081615271971,34.16417416091446,-0.8149159841660791,-0.5795791048257612,40.0,Medium
2025-08-27,kovilpatti,9.775830956953543,77.11732407412136,28.703915992538352,31.114811363966236,24.13518386746349,60.383127562949895,2.0411182757172126,0.0849716647298014,13.887728750143557,29.151782987696688,73.4937603947912,29.78084731328375,73.40926831501504,29.655685583981732,72.95126703933303,30.455048026073275,70.53621723642624,47.93156718702522,13.812650325200234,30.00811001787301,83.12128286082906,29.59134402662021,67.67592700760878,29.82977235768524,82.33557834257537,1,0,-0.3295370998995034,-1.4632306428488424,1.5599723906947736,31.72307237068585,-0.8247650844733614,-0.5654755126737576,40.0,Medium
2025-08-28,kovilpatti,9.775830956953543,77.11732407412136,30.756955938484523,34.221679326784816,25.87515350844696,77.80153294743917,1.408067749581161,0.04676381423936888,20.00800755626624,29.82299398296531,73.76864779040602,29.78735878201261,72.32552266612517,29.77110535436793,72.46310345665198,30.41752775791018,70.58729035789369,47.304418148974506,11.32127512648155,28.703915992538352,60.383127562949895,28.743322952678657,76.9768707605947,30.71137565738252,85.3877524896683,2,0,-0.09202141232816541,0.7185811641470642,0.9835701058330768,34.64703258585648,-0.8343701235229537,-0.5512045872199277,60.0,High
2025-08-31,kovilpatti,9.775830956953543,77.11732407412136,30.107767147796046,34.272656055810145,25.291966200411863,78.78299393821358,2.3076666278497977,1.6346312684145246,7.785475937405607,28.81464835651738,75.70655139043805,29.23660713873238,75.05749547187528,29.546178479181446,72.79151204109854,30.129492388048302,71.35945338546098,47.65765300023521,8.85472390570943,29.19756959724269,75.8261072602181,30.756955938484523,77.80153294743917,29.59134402662021,67.67592700760878,0,1,0.032390859859518194,0.10555156219883766,0.9058310556719502,34.04691684470673,-0.8616928164028521,-0.5074302810827518,40.0,Medium
2018-01-15,krishnagiri,8.217195860646525,77.24852166210965,20.750446407653698,25.42039226367885,18.061735617823434,73.09883310653711,1.9536498316739652,0.7429967664375603,13.535798778605896,22.495119040584324,58.78580343488917,22.820986167234896,65.25146574785914,23.16462534598429,66.76517850671229,23.262514916263097,67.2197579514617,18.532605782310405,1.536923170546747,21.7685001473066,59.554335025372595,23.32124900269516,56.067891558492896,22.139669862252664,69.35928802942595,7,0,-0.12446458888955701,-2.334328784950338,0.6588464988563647,24.405388062980553,0.2551824131233728,0.9668929289391521,35.0,Medium
2018-01-26,krishnagiri,8.217195860646525,77.24852166210965,25.902080770432082,29.783970468217355,23.3518646023269,61.9192840808261,1.7430901781690487,1.6226225215004677,14.913926874844403,25.652968507617548,66.88136268287265,25.120760418247897,65.97995011881295,23.95305758167152,63.67827426152926,23.722891260215185,66.28595379341029,45.18356707869786,19.11339416337051,23.971640151401143,76.36101421298895,25.569390480604078,62.26292509163577,23.401036656412593,58.39297343605692,0,1,0.14112854453164225,0.027973251408020258,1.2726695503499328,28.998044974473387,0.4324994021339788,0.901634220265486,0.0,Low
2018-02-02,krishnagiri,8.217195860646525,77.24852166210965,23.79151351344065,27.711976860557343,19.544613453947356,67.54520862243034,1.4147307339183472,3.86229028702529,15.37684257250212,23.343645541059047,62.594989746004366,24.456819552447655,64.67210451773813,24.788789985347773,65.32602731827554,23.93533027387777,65.83606275331478,45.17697651563445,9.242332944570023,23.34203694192923,60.38918219253722,25.024847297392615,60.94568093839193,25.902080770432082,61.9192840808261,0,1,-0.5286996432432058,-0.8961115954476714,0.9563714800062313,27.168773944562165,0.5376773767406141,0.8431506618282,0.0,Low
2018-02-06,krishnagiri,8.217195860646525,77.24852166210965,27.15726324568278,30.737366385300355,22.730253403707074,59.03178967291363,1.424301737040198,0.0,15.830906792550895,25.073033803216322,60.59827659677666,24.249944218787245,59.775511436038165,24.848236807022847,63.14231646335992,24.022014394333745,64.15354400198676,39.766717425997925,5.063911825614209,23.123067052451454,65.57659487072777,24.499571498684592,48.84878102392409,25.024847297392615,60.94568093839193,4,0,0.48174818045518414,-0.08715372391986569,1.4741866418411882,30.10885272932846,0.5943761565849831,0.804187157621448,0.0,Low
2018-02-07,krishnagiri,8.217195860646525,77.24852166210965,24.53997917318944,26.91272242535994,20.122625982993476,53.5174095984757,2.4498010625615683,0.0,19.35689567492204,24.940103157107888,59.37526471403904,24.484600362413268,58.870773032528184,24.6664364193207,62.510432166479404,24.102024704698305,63.62548138762176,38.19106231225114,5.063911825614209,27.15726324568278,59.03178967291363,24.938771111514736,57.18644524668855,22.89738616780726,59.850578423045526,5,0,0.3196007754297053,-0.7469407798005068,1.4325965022534464,27.215849653113224,0.6081214998935418,0.7938439653781019,0.0,Low
2018-02-09,krishnagiri,8.217195860646525,77.24852166210965,27.227846154742533,31.433671081699316,23.20688493060277,65.18601827776058,2.208028900917033,0.2791415170714743,28.71551591436871,25.29235433310696,59.11824125287245,25.08510512966492,58.28547636755305,24.770962341056286,61.4787904426456,24.338617769594027,62.799586990816856,37.9845377865387,1.0399864178183873,24.109237671388907,58.65129588238107,27.15726324568278,59.03178967291363,23.79151351344065,67.54520862243034,7,0,0.2836667574521485,1.424365277165802,1.2579255287577094,30.487147068630563,0.6350683134867438,0.7724559775191742,55.0,Medium
2018-02-20,krishnagiri,8.217195860646525,77.24852166210965,27.81709455379703,32.10441517932027,24.001139708071662,55.68540825267197,2.694390396620009,0.0,20.46064576401266,26.22035567311983,56.23164868262163,25.759437320700577,55.51557055109883,25.62896463661301,57.81686450962502,25.17948849693746,60.70816389195176,36.743660721396296,8.7506396144719,24.6117631680842,60.294318106053204,24.353935414018025,53.46041387717323,25.225707675908208,52.72499793614432,1,0,0.20280110957758535,0.35002745834187154,1.6573040947178024,30.60136496643063,0.7690308592589181,0.6392116531380588,20.0,Low
2018-02-21,krishnagiri,8.217195860646525,77.24852166210965,25.23728157105646,29.995622079234124,20.866741055314996,51.291971562343214,2.0902366506023173,0.0,20.107174879520848,25.888713097645894,55.757232640356136,25.76803101923653,54.669046846205724,25.678771950746373,57.65790464990126,25.249583075418748,60.23278100919227,30.74283407565219,8.7506396144719,27.81709455379703,55.68540825267197,26.232209297478263,52.7152196891397,25.177125681304798,57.217637496594996,2,0,0.06366847363060632,0.14065141604608,1.564904768216923,27.80188014917362,0.7799125224167177,0.6258885343075018,0.0,Low
2018-02-22,krishnagiri,8.217195860646525,77.24852166210965,25.142613980078394,30.066157392261783,21.67649339229235,52.46989346479383,1.238379216458569,0.0,18.389183309944222,26.065663368310627,53.149091093269675,25.706507580286406,55.0689740697697,25.75258454422419,57.21637590578789,25.235357192067895,59.90634662163087,30.255761597356006,8.7506396144719,25.23728157105646,51.291971562343214,24.6117631680842,60.294318106053204,25.573278052729226,49.67040289984595,3,0,-0.031162347208809282,-0.8090641528708783,1.5184858455170158,27.766108653318085,0.7905633969115482,0.612380204990065,0.0,Low
2018-02-25,krishnagiri,8.217195860646525,77.24852166210965,27.463462189798935,31.555113268266037,22.468668516878306,58.238459489573586,1.4891135834866351,0.0,19.486528226151535,25.255511758977708,54.953116721286676,25.5107555071356,54.94299164996032,25.523857412733122,55.86434244052997,25.19561151720391,58.71352202547227,26.432415792911364,10.718059013233193,25.21383987520978,45.65920835623484,25.142613980078394,52.46989346479383,26.232209297478263,52.7152196891397,2,0,0.04287640531563057,-0.59108088880731,1.5299079566897884,30.375385164277617,0.8211001178128892,0.5707841943569036,0.0,Low
2018-02-26,krishnagiri,8.217195860646525,77.24852166210965,28.330076313254622,32.9196914478615,26.091575419490564,46.750811210072,2.933729530891471,0.0,14.731926884970523,27.002459459421114,50.21615968529348,26.041943099302806,53.00820495053443,25.715591147295346,54.05042987106466,25.23305503576546,57.89839553163494,26.206964911581046,1.9674193987612925,27.463462189798935,58.238459489573586,23.08923321192441,60.96168231805159,24.6117631680842,60.294318106053204,3,0,0.21651901467818369,-0.7043392993535003,2.0517909630654394,30.667616873758224,0.8307970168121247,0.5565755266413303,0.0,Low
2018-02-28,krishnagiri,8.217195860646525,77.24852166210965,24.550846981140612,28.217142014396288,20.836586105085708,66.03804545207687,2.277261508513662,0.2781357810983372,22.63690504982884,25.414818473427477,57.50911178943258,25.30765781104199,55.693796999564505,25.53784441513926,55.18142192288512,25.19902826632786,57.665297156156804,25.352307045417113,2.24555517985963,23.363532125887197,59.738478706148854,27.463462189798935,58.238459489573586,25.23728157105646,51.291971562343214,5,0,0.06748333104132564,1.405344699710034,1.0473898367112753,27.852749253744456,0.8494504794814806,0.527668345562516,20.0,Low
2018-03-01,krishnagiri,8.217195860646525,77.24852166210965,27.080317552120583,30.718243619546044,23.544826827249707,48.20039362086399,1.8158374025957784,0.0,15.06983212701281,24.99823221971613,57.99230592636324,25.58447260704802,55.08386845043167,25.645490093667213,55.076421260100695,25.267543941485464,57.240454245572536,21.771285554306978,2.24555517985963,24.550846981140612,66.03804545207687,28.330076313254622,46.750811210072,25.142613980078394,52.46989346479383,6,0,0.23383347030494536,0.14192240416773386,1.8555523477142994,29.490337233163782,0.8584015232918917,0.512978386299228,0.0,Low
2018-03-05,krishnagiri,8.217195860646525,77.24852166210965,28.365338566234673,31.58880215948863,24.292172435297804,51.8195328171462,3.1819320035883387,0.0,14.564705325974094,28.63689968735106,60.9440302027366,26.672536693173644,57.79820017357374,26.357239896238223,55.40320256205409,25.84029567719231,57.03967868470552,17.999009378557833,0.8089265302164907,27.4621934621869,60.738695128071214,25.802361131013935,47.77839282771666,28.330076313254622,46.750811210072,10,0,0.8511057773087872,-0.4386453311746746,1.8602892337805734,30.956315207091983,0.8916401947968874,0.45274469960737107,35.0,Medium
2018-03-06,krishnagiri,8.217195860646525,77.24852166210965,28.44659373977408,32.03270283116438,24.48994693863713,53.40758558481,2.857978000731749,0.0,24.064684908503498,28.091375256065216,55.321937843342475,27.398688352300343,56.89378687052533,26.402204123808016,55.24050094292109,25.957223098134286,56.91371669597622,17.999009378557833,0.8089265302164907,28.365338566234673,51.8195328171462,30.083167033631607,70.2738626629924,23.363532125887197,59.738478706148854,11,0,0.5684683798322002,-0.6318856753172017,1.8074784160087307,31.11697301901458,0.8992961915530253,0.4373400963303323,35.0,Medium
2018-03-08,krishnagiri,8.217195860646525,77.24852166210965,25.7764100525137,28.628595845197403,22.37665296788471,36.91959124179516,1.9812867260082816,0.0,18.83478433383971,27.00918671524666,44.928464304100544,27.534374334115295,52.199410906889725,26.55942347058166,53.6416396786607,26.03391096839534,55.47269745543791,17.238164477810923,0.5307907491181536,26.804556353452195,44.458216085696485,28.365338566234673,51.8195328171462,27.080317552120583,48.20039362086399,13,0,-0.201809797081153,-3.269243123414906,2.0925449187335543,27.62238961460346,0.9138076496466615,0.40614723863057883,35.0,Medium
2018-03-12,krishnagiri,8.217195860646525,77.24852166210965,27.67112082931166,29.95170982938821,24.26903159720882,53.14487110373513,1.733709546082921,0.0,23.060038789212854,26.715115185435902,53.67040449145657,27.38949555923952,49.85852464587885,27.031016126206584,53.828362409726296,26.322569055971197,54.419248081359434,16.640202580399833,0.0,26.263680990663364,58.37388340496996,30.553563212628973,53.21306613448057,28.365338566234673,51.8195328171462,17,0,-0.10621556332663827,1.4148592471139936,1.737457526894887,30.328364384498418,0.9395699859530622,0.342356891994542,55.0,Medium
2018-03-14,krishnagiri,8.217195860646525,77.24852166210965,26.000558356857105,30.370853490038925,22.84929303206783,49.605255753480535,1.8263973764497075,0.0,14.934019664730899,26.834413671358732,50.95451621864809,27.0439198580307,50.12322120040779,27.382283346044918,51.96708765215368,26.376154067126386,53.667392316109414,11.526985543449683,0.0,26.831561827907432,50.113421798728595,26.263680990663364,58.37388340496996,26.804556353452195,44.458216085696485,19,0,-0.1896778844083514,1.2682184643436694,1.6940449181720874,28.480821144531134,0.9507903724625832,0.3098349038318025,55.0,Medium
2018-03-16,krishnagiri,8.217195860646525,77.24852166210965,27.927160090242992,30.928444139788528,25.02952688391074,43.389200725548385,2.031534319153371,0.0,13.8606401513359,27.2468038329698,44.04023869766356,26.959616983303505,49.03505019515558,27.58636723596762,51.005421501505786,26.55405472662103,52.75315314633511,11.526985543449683,0.0,27.8126930518093,39.126259613961764,26.831561827907432,50.113421798728595,30.553563212628973,53.21306613448057,21,0,0.23490395398458197,-2.155165630450702,2.130790079517133,30.096620126520413,0.9608854255574977,0.27694620226893646,35.0,Medium
2018-03-18,krishnagiri,8.217195860646525,77.24852166210965,25.618736386776245,29.705634279723512,20.90795205771191,58.14080796963835,3.694493836943033,0.0,16.941225839934667,27.1660638278033,48.3616675694797,27.116303649899343,48.153544425477875,27.30248658577822,48.91136751520772,26.602291335385868,52.501813331229506,11.526985543449683,0.0,27.95229500639066,43.554994013252355,27.8126930518093,39.126259613961764,26.263680990663364,58.37388340496996,23,0,-0.07103875847335223,-0.1551821428991057,1.3756688305734095,28.525776785258163,0.969843196967294,0.24372971360968387,35.0,Medium
2018-03-19,krishnagiri,8.217195860646525,77.24852166210965,25.779655443634145,30.42472851267769,21.88538811377569,56.72850480220432,2.7204076003396382,0.0,18.877165086939417,26.450228945600347,52.808102261698345,26.84609430908827,48.66549209668775,27.117794934163896,49.2620083712833,26.649815336373074,52.61074969539722,11.526985543449683,0.0,25.618736386776245,58.14080796963835,27.927160090242992,43.389200725548385,27.67112082931166,53.14487110373513,24,0,-0.1349914692285786,1.4766102800726242,1.43570644949389,28.61608068374436,0.9738922359149924,0.22701082094141847,55.0,Medium
2018-03-22,krishnagiri,8.217195860646525,77.24852166210965,29.5711443784845,32.41590653136262,27.129941381232577,53.65643973998612,2.6470973358223615,0.0,14.191531112443688,29.073407990925816,57.661595427862956,27.785438699974495,53.54261339917604,27.56012806466657,51.99053646923239,26.935120568153668,52.75374436992135,3.636155367626246,0.8598094386484627,29.81226706884552,65.621063643532,25.779655443634145,56.72850480220432,27.8126930518093,39.126259613961764,27,0,0.38821332601090985,2.517868972653744,1.9185320441767852,32.253966365483805,0.984305844499033,0.17647097349152166,55.0,Medium
